COL_000;COL_001;COL_002;COL_003;Lubricant;COL_005;Observation Type;Observation Date;COL_008;Meter Reading;All Time Meter Reading;Component Age;Observation Interval;days;Observation Rating;Trakka Rating;Lube Age;Live;Lube Drained;Added;Assigned Condition Rating;Condition Review Notes;Further Recommendations;Fault Effect;Reviewed;COL_025;Action Summary;Boro (ppm);Calcio (ppm);Cinc (ppm);Fosforado (ppm);Magnesio (ppm);Molibdeno (ppm);SILICATOS (ppm);Agua (%);Dilución por combustible (%);Hollín JOAP (Abs/cm);Nitración JOAP (Abs/cm);Oxidación JOAP (Abs/cm);Silicio (ppm);Sodio (ppm);Sulfatación JOAP (Abs/cm);Viscosidad @ 100°C (cSt);ISO 4406:1999 > 04µ;ISO 4406:1999 > 06µ;ISO 4406:1999 > 14µ;Aluminio (ppm);Bario (ppm);Cadmio (ppm);Cobre (ppm);Cromo (ppm);Estaño (ppm);Hierro (ppm);Niquel (ppm);Partículas Ferrosas (ppm);Plomo (ppm);Color del Refrigerante;Glycerin (%);Nitrito (ppm);PUNTO DE EBULLICION (°C);Sólidos Totales Disueltos (ppm);Turbidez (NTU);pH;Titanio (ppm);Vanadio (ppm)
COM_0055;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0062;Fluid Analysis;15/07/2021 0:00;OBS_3279;55600,94;55600,94;10183,92;330,19;24;Critical;Warning;;10183,92;No;0;Normal;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Variabilidad en sodio y boro por las mezclas del 15W40;;No Fault Identified;19/07/2021 7:49;REV_0009;;38,31;3911;;;266,78;19,51;;0;0;15;6;12;3;7,91;20;14,05;;;;1,74;;;1;0,61;0,74;8;;;1,71;;;;;;;;;
COM_0054;ASS_0043;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0061;Fluid Analysis;15/07/2021 0:00;OBS_3280;55600,94;55600,94;1073,38;330,19;24;Critical;Warning;;1073,38;No;0;Normal;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Variabilidad en sodio y boro por las mezclas del 15W40;;No Fault Identified;19/07/2021 7:49;REV_0009;;34,19;3418;;;181,32;12,2;;0;0;8;5;11;3;6,58;19;14,18;;;;1,42;;;1;0,21;0;4;;;1;;;;;;;;;
COM_0019;ASS_0018;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0019;Fluid Analysis;15/07/2021 0:00;OBS_3281;50371,42;50371,42;11304,66;166,48;13;Critical;Critical;;11304,66;No;0;Warning;El predictor de partículas ferrosas marca en advertencia. Ronald asegurémonos con este tema, no tenemos certeza del resultado.;"1.	Cambie aceite y filtros.  2.	Corte un filtro de aceite desmontado y verifique presencia de material particulado  3.	Ponga el componente en funcionamiento por 30 minutos y tome una contra muestra de aceite y entréguela a tribología.  ";High Wear Metals;19/07/2021 15:49;REV_0004;Action: Cambiar de aceite y filtros (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-08-09 18:11:44 by fpertuz:  Se realizo en parada programada  Closing Notes on 2021-08-09 18:11:44 by fpertuz:  Se efectuo flushing, cambio de filtros y corte de tamiz sin evidenciar presencia de particulas metalicas ni comportamiento atipico del componente    Action: Investigar la fuente del desgaste anormal. (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-08-09 18:11:44 by fpertuz:  Se realizo en parada programada  Closing Notes on 2021-08-09 18:11:44 by fpertuz:  Se efectuo flushing, cambio de filtros y corte de tamiz sin evidenciar presencia de particulas metalicas ni comportamiento atipico del componente    ;80,4;3048;;;246,07;50,22;;0;0;4;6;13;3;5,24;20;14,36;;;;2,04;;;1;0,08;0,36;3;;13;1;;;;;;;;;
COM_0016;ASS_0015;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0016;Fluid Analysis;15/07/2021 0:00;OBS_3282;8584,53;8584,53;8584,53;150,3;8;Critical;Warning;;8584,53;No;0;Normal;Hay una recomendacion mas reciente;;Dust Entry;19/07/2021 15:38;REV_0004;;204,07;1856;;;615,96;110,57;;0;0;4;6;18;3;3,87;25;14,19;;;;3,72;;;1;0,02;1,69;3;;5;1;;;;;;;;;
COM_0038;ASS_0032;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0039;Fluid Analysis;15/07/2021 0:00;OBS_3283;7828,85;7828,85;7828,85;12,43;1;Critical;Warning;;7828,85;No;0;Warning;El predictor de partículas ferrosas marca en advertencia. Ronald asegurémonos con este tema, no tenemos certeza del resultado.;"1.	Cambie aceite y filtros.  2.	Corte un filtro de aceite desmontado y verifique presencia de material particulado  3.	Ponga el componente en funcionamiento por 30 minutos y tome una contra muestra de aceite y entréguela a tribología.  ";Dust Entry;19/07/2021 15:48;REV_0004;Action: Cambiar de aceite y filtros (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-08-03 12:17:24 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo)  MOTOR - (TRAKKA)  B.  Qu% trabajo se realiz%?  MOTOR - (TRAKKA)  C.  Cu%l fue la causa o posible causa de la falla? PARADA PROGRAMADA  D.  Qu% desviaciones se presentaron    Closing Notes on 2021-09-27 08:05:30 by DMartinez:  SE EVIDENCIA MEJORIA EN LA SALUD DEL COMPONENTE    Action: Investigar la fuente del desgaste anormal. (Priority: 2 - Acción dentro de las dos Paradas Programadas (Máxi)  Status: Closed  Completion Notes on 2021-08-03 12:17:24 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo)  MOTOR - (TRAKKA)  B.  Qu% trabajo se realiz%?  MOTOR - (TRAKKA)  C.  Cu%l fue la causa o posible causa de la falla? PARADA PROGRAMADA  D.  Qu% desviaciones se presentaron    Closing Notes on 2021-09-27 08:05:30 by DMartinez:  SE EVIDENCIA MEJORIA EN LA SALUD DEL COMPONENTE    ;195,29;1922;;;557,37;105,08;;0;0;5;7;17;3;4,22;25;14,14;;;;3,38;;;1;0;1,84;3;;3;1;;;;;;;;;
COM_0018;ASS_0017;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0018;Fluid Analysis;14/07/2021 0:00;OBS_3284;16955,19;54541,22;662,81;344,34;17;Critical;Warning;;662,81;No;0;Warning;La oxidación y Sufatacion se encuentran en valores  de advertencia esto puede deberse a uso prolongado del aceite, problemas en la combustion y a trabajos en en estado de alta temperatura;1. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro. Enviar informacion al analista  2. Realizar lavado del radiador  3.-Revisar funcionamiento de inyectores de combustible  4. Revisar presion de refrigerante y documentar valor  5.-Cambiar aceite motor y filtros de aceite;Dust Entry;19/07/2021 9:24;REV_0009;Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-07-27 12:17:43 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo)  CAMBIAR ACEIT MOTOR OXIDAC/SULFAT  B.  Qu% trabajose realiz%? SE REASALIZOCAMBIO DE  ACEIT MOTOR OXIDAC/SULFAT  C.  Cu%l fue la causa o posible causa de la falla? PARADA    Closing Notes on 2021-09-06 07:31:47 by DMartinez:  Se evidencia mejoria en la salud del componente    ;172,34;2118;;;510,61;97,7;;0;0;4;5;15;3,31;3,79;24;14,33;;;;3,61;;;1,32;0,54;;5;;;1;;;;;;;;;
COM_0038;ASS_0032;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0039;Fluid Analysis;14/07/2021 0:00;OBS_3285;7816,42;7816,42;7816,42;163,91;10;Critical;Critical;;7816,42;No;0;Critical;Hay una recomendacion mas reciente;;Dust Entry;19/07/2021 15:37;REV_0004;;200,31;2031;;;530,81;105,67;;0;0;4;6;17;3;4,41;25;14,36;;;;3,3;;;1;0,07;1,84;3;;10;1;;;;;;;;;
COM_0022;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0022;Fluid Analysis;13/07/2021 0:00;OBS_3286;45297,69;45297,69;3008,55;95,2;6;Critical;Warning;;3008,55;No;0;Normal;Predictores de salud, contaminación y desgaste dentro de valores normales de operación. Variabilidad sodio/boro mezclas de aceite 15W40;;No Fault Identified;15/07/2021 14:47;REV_0009;;21,53;3703;;;180,43;9,49;;0;0;8;5;10;3;7,16;18;14,05;;;;1,67;;;1;0,46;0;9;;;1;;;;;;;;;
COM_0021;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0021;Fluid Analysis;13/07/2021 0:00;OBS_3287;45297,69;45297,69;15812,77;95,2;6;Critical;Warning;;15812,77;No;0;Normal;Predictores de salud, contaminación y desgaste dentro de valores normales de operación. Variabilidad sodio/boro mezclas de aceite 15W40;;No Fault Identified;15/07/2021 14:47;REV_0009;;12,6;3784;;;217,14;9,66;;0;0;11;6;11;3;7,33;18;14,08;;;;1,38;;;1;0,28;0;5;;;1,12;;;;;;;;;
COM_0035;ASS_0029;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0036;Fluid Analysis;13/07/2021 0:00;OBS_3288;43792,63;43792,63;13964,68;315,35;17;Critical;Warning;;13964,68;No;0;Warning;Variabilidad observada en silice, sodio y boro. Es probable este relacionado con las mezclas del 15W40. Se manda a tomar muestra de seguimiento;;Dust Entry;15/07/2021 14:50;REV_0009;;120,47;2758;;;433,21;68,06;;0;0;13;7;15;4,26;6,49;22;13,87;;;;3,11;;;1;0,42;0,99;12;;;1;;;;;;;;;
COM_0034;ASS_0029;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0035;Fluid Analysis;13/07/2021 0:00;OBS_3289;43792,63;43792,63;12663,69;315,35;17;Critical;Warning;;12663,69;No;0;Normal;Predictores de salud, contaminación y desgaste dentro de valores normales de operación. Variabilidad sodio/boro mezclas de aceite 15W40;;No Fault Identified;15/07/2021 14:47;REV_0009;;126,55;2779;;;405,07;68,92;;0;0;11;6;14;3;5,97;22;13,9;;;;2,85;;;1;0,23;0,99;5;;;1;;;;;;;;;
COM_0036;ASS_0030;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0037;Fluid Analysis;13/07/2021 0:00;OBS_3290;18262,82;18262,82;876,18;163,87;13;Critical;Normal;;876,18;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;15/07/2021 9:41;REV_0001;;106,11;3056;;;297,61;59,37;;0;0;5;5;12;3;5,95;21;14,47;;;;2,58;;;1,03;0,1;0,66;4;;;1;;;;;;;;;
COM_0007;ASS_0006;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0007;Fluid Analysis;12/07/2021 0:00;OBS_3291;17404,95;17404,95;12,12;20,18;4;Critical;Critical;;12,12;No;0;Warning;Motor con pocas horas de operacion. Seguimiento al cobre registrado en la primera muestra postcambio del componente. La muestra se tomo antes del servicio motor del dia 14 de julio.;;High Wear Metals;19/07/2021 9:21;REV_0009;;148,38;2257;;;368,67;73,76;;0;0;1;5;16;5,34;9,1;24;14,38;;;;2,31;;;15,41;0,05;;4;;;1;;;;;;;;;
COM_0028;ASS_0025;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0029;Fluid Analysis;12/07/2021 0:00;OBS_3292;0;0;0;;;Critical;Normal;;0;No;0;Normal;Predictores de salud, contaminacion y desgaste dentro de valores normales;;No Fault Identified;7/08/2021 5:36;REV_0009;;164,04;2379;;;327,62;74,21;;0;0;1;5;14;4;4,93;22;14,94;;;;2,28;;;3,58;0,04;1,27;3;;;1;;;;;;;;;
COM_0001;ASS_0001;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0001;Fluid Analysis;11/07/2021 0:00;OBS_3293;7871,12;26851,37;7868,99;227,24;11;Critical;Warning;;7868,99;No;0;Warning;Se evidencia leve contenido de metales como el aluminio y aumento de  y sulfatación;Recomendación:  1.- Drenar el aceite  2.-Adicione aceite nuevo y cambie los filtros  3.-Cortar un filtro de aceite y revise por particulas  metalicas  4. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro. entregar  informacion al analista  5.-Confirme que se tienen fugas de refrigerante y que el  nivel se encuentra operativo  6.-Lave el radiador;Fluid Condition Deteriorating;13/07/2021 7:12;REV_0009;Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-07-20 12:17:36 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo) CAMB ACEIT MOTR X OXIDAC+SULFATC B.  Qu% trabajo serealiz%? CAMB ACEIT MOTR X OXIDAC+SULFATC C.  Cu%l fue la causa o posible causa de la falla? PARADA PROGRAMADA  D.  Qu%    Closing Notes on 2021-09-06 07:04:53 by DMartinez:  Se evidencia mejoria en la salud del componente    ;85,61;3163;;;271,86;52,24;;0;0;3;7;15;3;6,72;23;14,78;;;;2,26;;;1;1,81;;10;;;1;;;;;;;;;
COM_0048;ASS_0038;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0049;Fluid Analysis;10/07/2021 0:00;OBS_3294;66895,08;66895,08;3667,53;120,05;8;Critical;Normal;;3667,53;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;11/07/2021 21:11;REV_0001;;188,82;2211;;;464,72;95,5;;0;0;1;6;16;3;4,67;24;14,53;;;;2,91;;;1;0,01;1,66;3;;;1;;;;;;;;;
COM_0051;ASS_0041;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0053;Fluid Analysis;10/07/2021 0:00;OBS_3295;44577,82;44577,82;1324,67;13,66;1;Critical;Warning;;1324,67;No;0;Normal;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Valores de boro y sodio con variabilidad a razon del uso de nueva formulacion del tipo de aceite 15W40;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Valores de boro y sodio con variabilidad a razon del uso de nueva formulacion del tipo de aceite 15W40;No Fault Identified;13/07/2021 5:37;REV_0009;;69,58;2481;;;403,1;51,08;;0;0;6;5;12;3;5,79;19;13,37;;;;1,81;;;1,47;0,29;0,36;11;;;1,17;;;;;;;;;
COM_0052;ASS_0041;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0054;Fluid Analysis;10/07/2021 0:00;OBS_3296;44577,82;44577,82;2548,3;13,66;1;Normal;Normal;;2548,3;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;11/07/2021 21:11;REV_0001;;0,31;1464;;;1126;50,88;;0;0;6;6;11;3;4,64;17;14,77;;;;1;;;1,2;0,27;0,34;4;;;1;;;;;;;;;
COM_0010;ASS_0009;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0010;Fluid Analysis;10/07/2021 0:00;OBS_3297;17653,9;17653,9;17653,9;281,17;16;Critical;Critical;;17653,9;No;0;Warning;La oxidación/Nitracion y Sufatacion se encuentran en valores  criticos esto puede deberse a uso prolongado del aceite,  problemas en la combustion y a trabajos en en estado de alta  temperatura;  Recomendaciones:  1. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro  2. Realizar lavado del radiador  3.-Revisar funcionamiento de inyectores de combustible  4. Revisar presion de refrigerante y documentar valor  5.-Cambiar aceite motor y filtros de aceite;Dust Entry;13/07/2021 7:24;REV_0009;Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-07-23 12:16:15 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo) CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFAT B.  Qu% trabajo se realiz%? CAMBIAR ACEIT MOTOR OXIDAC/NITRAC/SULFAT C.  Cu%l fue la causa o posible causa de la falla? PARADA PRO    Closing Notes on 2021-09-06 07:31:47 by DMartinez:  Se evidencia mejoria en la salud del componente    ;145,02;3967;;;749,29;92,73;;0;0;12;14;33;5,39;8,83;39;16,1;;;;4,55;;;3;1,32;;20;;;1,75;;;;;;;;;
COM_0011;ASS_0010;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0011;Fluid Analysis;10/07/2021 0:00;OBS_3298;2630,68;2630,68;2630,68;223,27;11;Critical;Warning;;2630,68;No;0;Warning;La oxidación/Nitracion y Sufatacion se encuentran en valores  criticos esto puede deberse a uso prolongado del aceite,  problemas en la combustion y a trabajos en en estado de alta  temperatura;  Recomendaciones:  1. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro  2. Realizar lavado del radiador  3.-Revisar funcionamiento de inyectores de combustible  4. Revisar presion de refrigerante y documentar valor  5.-Cambiar aceite motor y filtros de aceite;No Fault Identified;13/07/2021 7:27;REV_0009;Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2024-03-14 14:45:43 by etorres4:    Closing Notes on 2024-03-15 09:44:19 by etorres4:  Se Cierra Orden completada ,ante la mejoria en la salud del componente    ;126,81;2536;;;334,96;63,96;;0;0;3;5;14;3;5,31;22;14,59;;;;2,34;;;1;0,74;;4;;;1;;;;;;;;;
COM_0051;ASS_0041;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0053;Fluid Analysis;9/07/2021 0:00;OBS_3299;44564,16;44564,16;1311,01;88,66;7;Critical;Warning;;1311,01;No;0;Normal;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Valores de aditivos con variabilidad a razon del uso de nueva formulacion del tipo de aceite 15W40;Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion. Valores de aditivos con variabilidad a razon del uso de nueva formulacion del tipo de aceite 15W40;No Fault Identified;13/07/2021 5:39;REV_0009;;69,36;2457;;;393,5;50,7;;0;0;5;5;12;3;5,68;19;13,4;;;;1,71;;;1,47;0,24;0,69;7;;;1;;;;;;;;;
COM_0052;ASS_0041;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0054;Fluid Analysis;9/07/2021 0:00;OBS_3300;44564,16;44564,16;2534,64;88,66;7;Normal;Normal;;2534,64;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;11/07/2021 21:11;REV_0001;;0,43;1448;;;1151;51,01;;0;0;5;6;11;3;4,63;17;14,4;;;;1;;;1,16;0,3;0,27;4;;;1,09;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;9/07/2021 0:00;OBS_3301;12691,53;12691,53;12691,53;93,01;5;Warning;Warning;;12691,53;No;0;Warning;Equipo en seis de 500 hrs con la OT 00866381 donde se cambia aceite motor y filtros. Seguimiento a motor RH por aumento de hollin. Seguimiento a proxima muestra;;No Fault Identified;13/07/2021 12:58;REV_0009;;1,03;2974;;;616,14;18,84;;0;0;19;7;12;3;6,41;18;14,05;;;;1,02;;;1;0,83;;11;;;2,33;;;;;;;;;
COM_0007;ASS_0006;LOC_0001;COM_0001;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0007;Fluid Analysis;8/07/2021 0:00;OBS_3302;17384,77;17384,77;17384,77;186;10;Critical;Critical;;9144,95;No;0;Critical;Equipo se le diagnostica cambio de motor diesel por paso de refrigerante. En espera nueva muestra de aceite post cambio del componente;Equipo se le diagnostica cambio de motor diesel por paso de refrigerante. En espera nueva muestra de aceite post cambio del componente;Coolant Entry;13/07/2021 5:41;REV_0009;;40,33;2398;;;193,34;13,5;;0;0;8;10;20;10,05;121;25;15,3;;;;2,16;;;5,87;1,03;;17;;;1,01;;;;;;;;;
COM_0026;ASS_0023;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0027;Fluid Analysis;7/07/2021 0:00;OBS_3303;68193,51;68193,51;7554,18;142,5;12;Critical;Normal;;7554,18;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/07/2021 21:10;REV_0001;;149,95;2586;;;547,12;72,99;;0;0;4;7;16;3;5,3;23;14,35;;;;2,65;;;1;0,23;1,08;3;;;1;;;;;;;;;
COM_0041;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0042;Fluid Analysis;7/07/2021 0:00;OBS_3304;63595,63;63595,63;9608,1;259,06;19;Critical;Normal;;9608,1;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/07/2021 21:10;REV_0001;;20,48;1747;;;1381;54,71;;0;0;9;6;12;3;4,73;18;14,36;;;;1;;;1;0,34;0,65;5;;;2,19;;;;;;;;;
COM_0042;ASS_0034;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0043;Fluid Analysis;7/07/2021 0:00;OBS_3305;63595,63;63595,63;19469,3;259,06;19;Critical;Warning;;19469,3;No;0;Normal;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos principalmente boro y sodio, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos principalmente boro y sodio, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;No Fault Identified;13/07/2021 5:44;REV_0009;;39,03;1898;;;1315;56,75;;0;0;12;7;13;3;5,15;19;14,71;;;;1,05;;;1,62;0,29;0,83;8;;;2,72;;;;;;;;;
COM_0022;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0022;Fluid Analysis;7/07/2021 0:00;OBS_3306;45202,49;45202,49;2913,35;381,66;23;Warning;Warning;;2913,35;No;0;Normal;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;No Fault Identified;13/07/2021 5:45;REV_0009;;1,7;3819;;;167,42;5,29;;0;0;5;5;10;3;6,88;18;14,05;;;;1,26;;;1;0,38;0;6;;;1;;;;;;;;;
COM_0021;ASS_0020;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0021;Fluid Analysis;7/07/2021 0:00;OBS_3307;45202,49;45202,49;15717,57;381,66;23;Warning;Warning;;15717,57;No;0;Normal;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;Predictores de contaminacion y desgaste dentro de valores normales de operacion. Se evidencia variabilidad en los aditivos, obedece a las mezclas  del aceite 15W40 por su nueva formulacion.;No Fault Identified;13/07/2021 5:46;REV_0009;;1,79;4101;;;216,78;6,99;;0;0;6;5;10;3;7,05;18;14,08;;;;1,26;;;1;0,25;0,1;4;;;1;;;;;;;;;
COM_0053;ASS_0042;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0059;Fluid Analysis;7/07/2021 0:00;OBS_3308;44469,47;44469,47;301,16;213,78;22;Critical;Normal;;301,16;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/07/2021 21:10;REV_0001;;1,16;2695;;;918,82;25,92;;0;0;2;5;10;3;5,12;17;14,41;;;;1;;;3,67;0,19;0,81;4;;;1;;;;;;;;;
COM_0016;ASS_0015;LOC_0001;COM_0002;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0016;Fluid Analysis;7/07/2021 0:00;OBS_3309;8434,23;8434,23;8434,23;410,65;25;Critical;Normal;;8434,23;No;0;Normal;Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ;;No Fault Identified;9/07/2021 21:10;REV_0001;;2;4490;;;111,48;4,16;;0;0;4;6;11;3;6,76;19;14,22;;;;1,24;;;1,5;0,23;0;4;;;1;;;;;;;;;
COM_0057;ASS_0045;LOC_0001;COM_0004;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0064;Fluid Analysis;4/07/2021 0:00;OBS_3310;76760,37;76760,37;2227,27;415,06;22;Critical;Warning;;2227,27;No;0;Warning;Se evidencia aumento de registro de particulas de hierro;Recomendación:  1.- Realizar el cambio de filtros de aceite hidraulico en la  parada programada  2.- Confirmar si se observan particulas metalicas en los  filtros de aceite  3.-Informar hallazgos relevantes;Fuel Entry;8/07/2021 15:17;REV_0009;Action: Cambiar los filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2021-08-04 12:16:47 by cerrejon_web_service:  A.  Qu% encontr% al hacer el diagn%stico de la falla? (Parte, Modo)  CAMBIAR ACEITE MOTOR PLOMO EN AUMENT  B.  Qu% trabajo se realiz%? SE LE CAMBIO  ACEITE MOTOR PLOMO EN AUMENTC.  Cu%l fue la causa o posible causa de la falla? PARADA PR    Closing Notes on 2021-09-06 10:09:46 by DMartinez:  Se evidencia mejoria en la salud del componente    ;1,19;3563;;;332,07;8,94;;0;0;15;6;13;3,07;6,49;19;12,78;;;;1,59;;;2,41;1,18;0,46;12;;;4,48;;;;;;;;;
COM_0043;ASS_0035;LOC_0001;COM_0003;Terpel MAXTER PROGRESA 15W-40 API CI-4 PLUS;CON_0044;Fluid Analysis;4/07/2021 0:00;OBS_3311;12598,52;12598,52;12598,52;154,11;10;Warning;Warning;;12598,52;No;0;Normal;Predictores de salud y desgaste dentro de valores normales de operacion. Seguimiento a la variable sodio en todas las muestras de aceite motor por cambio del tipo aceite y por ende en la formulacion ;;No Fault Identified;8/07/2021 13:53;REV_0009;;1,04;3150;;;786,59;20,05;;0;0;13;6;11;3;6,55;18;14,3;;;;1,16;;;1;0,54;;9;;;2,06;;;;;;;;;
